CTIF,NCBI:9811
DELE1,NCBI:9812
EFCAB14,NCBI:9813
SFI1,NCBI:9814
GIT2,NCBI:9815
URB2,NCBI:9816
KEAP1,NCBI:9817
NUP58,NCBI:9818
TSC22D2,NCBI:9819
CUL7,NCBI:9820
RB1CC1,NCBI:9821
ARMCX2,NCBI:9823
ARHGAP11A,NCBI:9824
SPATA2,NCBI:9825
ARHGEF11,NCBI:9826
RGP1,NCBI:9827
ARHGEF17,NCBI:9828
DNAJC6,NCBI:9829
TRIM14,NCBI:9830
ZNF623,NCBI:9831
JAKMIP2,NCBI:9832
MELK,NCBI:9833
FAM30A,NCBI:9834
LCMT2,NCBI:9836
GINS1,NCBI:9837
ZEB2,NCBI:9839
TESPA1,NCBI:9840
ZBTB24,NCBI:9841
PLEKHM1,NCBI:9842
HEPH,NCBI:9843
ELMO1,NCBI:9844
GAB2,NCBI:9846
C2CD5,NCBI:9847
MFAP3L,NCBI:9848
ZNF518A,NCBI:9849
KIAA0753,NCBI:9851
EPM2AIP1,NCBI:9852
RUSC2,NCBI:9853
C2CD2L,NCBI:9854
FARP2,NCBI:9855
KIAA0319,NCBI:9856
CEP350,NCBI:9857
PPP1R26,NCBI:9858
CEP170,NCBI:9859
LRIG2,NCBI:9860
PSMD6,NCBI:9861
MED24,NCBI:9862
MAGI2,NCBI:9863
TRIL,NCBI:9865
TRIM66,NCBI:9866
PJA2,NCBI:9867
TOMM70,NCBI:9868
SETDB1,NCBI:9869
AREL1,NCBI:9870
SEC24D,NCBI:9871
FCHSD2,NCBI:9873
TLK1,NCBI:9874
URB1,NCBI:9875
ZC3H11A,NCBI:9877
TOX4,NCBI:9878
DDX46,NCBI:9879
ZBTB39,NCBI:9880
TRANK1,NCBI:9881
TBC1D4,NCBI:9882
POM121,NCBI:9883
LRRC37A,NCBI:9884
OSBPL2,NCBI:9885
RHOBTB1,NCBI:9886
SMG7,NCBI:9887
ZBED4,NCBI:9889
PLPPR4,NCBI:9890
NUAK1,NCBI:9891
SNAP91,NCBI:9892
TELO2,NCBI:9894
TECPR2,NCBI:9895
FIG4,NCBI:9896
WASHC5,NCBI:9897
UBAP2L,NCBI:9898
SV2B,NCBI:9899
SV2A,NCBI:9900
SRGAP3,NCBI:9901
MRC2,NCBI:9902
KLHL21,NCBI:9903
RBM19,NCBI:9904
SGSM2,NCBI:9905
SLC35E2A,NCBI:9906
AP5Z1,NCBI:9907
G3BP2,NCBI:9908
DENND4B,NCBI:9909
RABGAP1L,NCBI:9910
TMCC2,NCBI:9911
ARHGAP44,NCBI:9912
SUPT7L,NCBI:9913
ATP2C2,NCBI:9914
ARNT2,NCBI:9915
FAM20B,NCBI:9917
NCAPD2,NCBI:9918
SEC16A,NCBI:9919
KBTBD11,NCBI:9920
RNF10,NCBI:9921
IQSEC1,NCBI:9922
ZBTB40,NCBI:9923
PAN2,NCBI:9924
ZBTB5,NCBI:9925
LPGAT1,NCBI:9926
MFN2,NCBI:9927
KIF14,NCBI:9928
JOSD1,NCBI:9929
HELZ,NCBI:9931
PUM3,NCBI:9933
P2RY14,NCBI:9934
MAFB,NCBI:9935
CD302,NCBI:9936
DCLRE1A,NCBI:9937
ARHGAP25,NCBI:9938
RBM8A,NCBI:9939
DLEC1,NCBI:9940
EXOG,NCBI:9941
XYLB,NCBI:9942
OXSR1,NCBI:9943
GFPT2,NCBI:9945
CRYZL1,NCBI:9946
MAGEC1,NCBI:9947
WDR1,NCBI:9948
AMMECR1,NCBI:9949
GOLGA5,NCBI:9950
HS3ST4,NCBI:9951
HS3ST3B1,NCBI:9953
HS3ST3A1,NCBI:9955
HS3ST2,NCBI:9956
HS3ST1,NCBI:9957
USP15,NCBI:9958
USP12P1,NCBI:9959
USP3,NCBI:9960
MVP,NCBI:9961
SLC23A2,NCBI:9962
SLC23A1,NCBI:9963
MYCLP3,NCBI:9964
FGF19,NCBI:9965
TNFSF15,NCBI:9966
THRAP3,NCBI:9967
MED12,NCBI:9968
MED13,NCBI:9969
NR1I3,NCBI:9970
NR1H4,NCBI:9971
NUP153,NCBI:9972
CCS,NCBI:9973
NR1D2,NCBI:9975
CLEC2B,NCBI:9976
RBX1,NCBI:9978
DOP1B,NCBI:9980
FGFBP1,NCBI:9982
THOC1,NCBI:9984
REC8,NCBI:9985
RCE1,NCBI:9986
HNRNPDL,NCBI:9987
DMTF1,NCBI:9988
PPP4R1,NCBI:9989
SLC12A6,NCBI:9990
PTBP3,NCBI:9991
KCNE2,NCBI:9992
DGCR2,NCBI:9993
CASP8AP2,NCBI:9994
ELK2BP,NCBI:9995
SCO2,NCBI:9997
AKT3,NCBI:10000
MED6,NCBI:10001
NR2E3,NCBI:10002
NAALAD2,NCBI:10003
NAALADL1,NCBI:10004
ACOT8,NCBI:10005
ABI1,NCBI:10006
GNPDA1,NCBI:10007
KCNE3,NCBI:10008
ZBTB33,NCBI:10009
TANK,NCBI:10010
SRA1,NCBI:10011
HDAC6,NCBI:10013
HDAC5,NCBI:10014
PDCD6IP,NCBI:10015
PDCD6,NCBI:10016
BCL2L10,NCBI:10017
BCL2L11,NCBI:10018
SH2B3,NCBI:10019
GNE,NCBI:10020
HCN4,NCBI:10021
INSL5,NCBI:10022
FRAT1,NCBI:10023
TROAP,NCBI:10024
MED16,NCBI:10025
PIGK,NCBI:10026
CASKP1,NCBI:10029
SHROOM2P1,NCBI:10031
ARSLP1,NCBI:10033
ARSDP1,NCBI:10034
CHAF1A,NCBI:10036
PARP2,NCBI:10038
PARP3,NCBI:10039
TOM1L1,NCBI:10040
HMGXB4,NCBI:10042
TOM1,NCBI:10043
SH2D3C,NCBI:10044
SH2D3A,NCBI:10045
MAMLD1,NCBI:10046
CST8,NCBI:10047
RANBP9,NCBI:10048
DNAJB6,NCBI:10049
SLC17A4,NCBI:10050
SMC4,NCBI:10051
GJC1,NCBI:10052
AP1M2,NCBI:10053
UBA2,NCBI:10054
SAE1,NCBI:10055
FARSB,NCBI:10056
ABCC5,NCBI:10057
ABCB6,NCBI:10058
DNM1L,NCBI:10059
ABCC9,NCBI:10060
ABCF2,NCBI:10061
NR1H3,NCBI:10062
COX17,NCBI:10063
VDAC1P2,NCBI:10064
SCAMP2,NCBI:10066
SCAMP3,NCBI:10067
IL18BP,NCBI:10068
RWDD2B,NCBI:10069
MUC12,NCBI:10071
DPP3,NCBI:10072
SNUPN,NCBI:10073
HUWE1,NCBI:10075
PTPRU,NCBI:10076
TSPAN32,NCBI:10077
TSSC4,NCBI:10078
ATP9A,NCBI:10079
PDCD7,NCBI:10081
GPC6,NCBI:10082
USH1C,NCBI:10083
PQBP1,NCBI:10084
EDIL3,NCBI:10085
HHLA1,NCBI:10086
CERT1,NCBI:10087
KCNK7,NCBI:10089
UST,NCBI:10090
ARPC5,NCBI:10092
ARPC4,NCBI:10093
ARPC3,NCBI:10094
ARPC1B,NCBI:10095
ACTR3,NCBI:10096
ACTR2,NCBI:10097
TSPAN5,NCBI:10098
TSPAN3,NCBI:10099
TSPAN2,NCBI:10100
NUBP2,NCBI:10101
TSFM,NCBI:10102
TSPAN1,NCBI:10103
PPIF,NCBI:10105
CTDSP2,NCBI:10106
TRIM10,NCBI:10107
MKRN3-AS1,NCBI:10108
ARPC2,NCBI:10109
SGK2,NCBI:10110
RAD50,NCBI:10111
KIF20A,NCBI:10112
PREB,NCBI:10113
HIPK3,NCBI:10114
FEM1B,NCBI:10116
ENAM,NCBI:10117
EMWX,NCBI:10118
ACTR1B,NCBI:10120
ACTR1A,NCBI:10121
ARL4C,NCBI:10123
ARL4A,NCBI:10124
RASGRP1,NCBI:10125
DNAL4,NCBI:10126
ZNF263,NCBI:10127
LRPPRC,NCBI:10128
FRY,NCBI:10129
PDIA6,NCBI:10130
TRAP1,NCBI:10131
OPTN,NCBI:10133
BCAP31,NCBI:10134
NAMPT,NCBI:10135
CELA3A,NCBI:10136
RBM12,NCBI:10137
YAF2,NCBI:10138
ARFRP1,NCBI:10139
TOB1,NCBI:10140
LINC01587,NCBI:10141
AKAP9,NCBI:10142
CLEC3A,NCBI:10143
FAM13A,NCBI:10144
G3BP1,NCBI:10146
SUGP2,NCBI:10147
EBI3,NCBI:10148
ADGRG2,NCBI:10149
MBNL2,NCBI:10150
HNRNPA3P1,NCBI:10151
ABI2,NCBI:10152
CEBPZ,NCBI:10153
PLXNC1,NCBI:10154
TRIM28,NCBI:10155
RASA4,NCBI:10156
AASS,NCBI:10157
PDZK1IP1,NCBI:10158
ATP6AP2,NCBI:10159
FARP1,NCBI:10160
LPAR6,NCBI:10161
LPCAT3,NCBI:10162
WASF2,NCBI:10163
CHST4,NCBI:10164
SLC25A13,NCBI:10165
SLC25A15,NCBI:10166
CFM1,NCBI:10167
ZNF197,NCBI:10168
SERF2,NCBI:10169
DHRS9,NCBI:10170
RCL1,NCBI:10171
ZNF256,NCBI:10172
SORBS3,NCBI:10174
CNIH1,NCBI:10175
TENM1,NCBI:10178
RBM7,NCBI:10179
RBM6,NCBI:10180
RBM5,NCBI:10181
LHFPL2,NCBI:10184
LHFPL6,NCBI:10186
VDAC1P5,NCBI:10187
TNK2,NCBI:10188
ALYREF,NCBI:10189
TXNDC9,NCBI:10190
RNF41,NCBI:10193
TSHZ1,NCBI:10194
ALG3,NCBI:10195
PRMT3,NCBI:10196
PSME3,NCBI:10197
MPHOSPH9,NCBI:10198
MPHOSPH10,NCBI:10199
MPHOSPH6,NCBI:10200
NME6,NCBI:10201
DHRS2,NCBI:10202
CALCRL,NCBI:10203
NUTF2,NCBI:10204
MPZL2,NCBI:10205
TRIM13,NCBI:10206
PATJ,NCBI:10207
USPL1,NCBI:10208
EIF1,NCBI:10209
TOPORS,NCBI:10210
FLOT1,NCBI:10211
DDX39A,NCBI:10212
PSMD14,NCBI:10213
SSX3,NCBI:10214
OLIG2,NCBI:10215
PRG4,NCBI:10216
CTDSPL,NCBI:10217
ANGPTL7,NCBI:10218
KLRG1,NCBI:10219
GDF11,NCBI:10220
TRIB1,NCBI:10221
GPA33,NCBI:10223
ZNF443,NCBI:10224
CD96,NCBI:10225
PLIN3,NCBI:10226
MFSD10,NCBI:10227
STX6,NCBI:10228
COQ7,NCBI:10229
NBR2,NCBI:10230
RCAN2,NCBI:10231
MSLN,NCBI:10232
LRRC23,NCBI:10233
LRRC17,NCBI:10234
RASGRP2,NCBI:10235
HNRNPR,NCBI:10236
SLC35B1,NCBI:10237
DCAF7,NCBI:10238
AP3S2,NCBI:10239
MRPS31,NCBI:10240
CALCOCO2,NCBI:10241
KCNMB2,NCBI:10242
GPHN,NCBI:10243
RABEPK,NCBI:10244
TIMM17B,NCBI:10245
SLC17A2,NCBI:10246
RIDA,NCBI:10247
POP7,NCBI:10248
GLYAT,NCBI:10249
SRRM1,NCBI:10250
SPRY3,NCBI:10251
SPRY1,NCBI:10252
SPRY2,NCBI:10253
STAM2,NCBI:10254
HCG9,NCBI:10255
CNKSR1,NCBI:10256
ABCC4,NCBI:10257
DENND4A,NCBI:10260
IGSF6,NCBI:10261
SF3B4,NCBI:10262
CDK2AP2,NCBI:10263
IRX5,NCBI:10265
RAMP2,NCBI:10266
RAMP1,NCBI:10267
RAMP3,NCBI:10268
ZMPSTE24,NCBI:10269
AKAP8,NCBI:10270
FSTL3,NCBI:10272
STUB1,NCBI:10273
STAG1,NCBI:10274
NET1,NCBI:10276
UBE4B,NCBI:10277
EFS,NCBI:10278
PRSS16,NCBI:10279
SIGMAR1,NCBI:10280
DSCR4,NCBI:10281
BET1,NCBI:10282
CWC27,NCBI:10283
SAP18,NCBI:10284
SMNDC1,NCBI:10285
BCAS2,NCBI:10286
RGS19,NCBI:10287
LILRB2,NCBI:10288
EIF1B,NCBI:10289
SPEG,NCBI:10290
SF3A1,NCBI:10291
TRAIP,NCBI:10293
DNAJA2,NCBI:10294
BCKDK,NCBI:10295
MAEA,NCBI:10296
APC2,NCBI:10297
PAK4,NCBI:10298
MARCHF6,NCBI:10299
KATNB1,NCBI:10300
DLEU1,NCBI:10301
SNAPC5,NCBI:10302
MMDK,NCBI:10305
CTPP,NCBI:10306
APBB3,NCBI:10307
ZNF267,NCBI:10308
CCNO,NCBI:10309
VPS26C,NCBI:10311
TCIRG1,NCBI:10312
RTN3,NCBI:10313
LANCL1,NCBI:10314
NMUR1,NCBI:10316
B3GALT5,NCBI:10317
TNIP1,NCBI:10318
LAMC3,NCBI:10319
IKZF1,NCBI:10320
CRISP3,NCBI:10321
SMYD5,NCBI:10322
KLHL41,NCBI:10324
RRAGB,NCBI:10325
SIRPB1,NCBI:10326
AKR1A1,NCBI:10327
EMC8,NCBI:10328
RXYLT1,NCBI:10329
CNPY2,NCBI:10330
B3GNT3,NCBI:10331
CLEC4M,NCBI:10332
TLR6,NCBI:10333
MRVI1,NCBI:10335
PCGF3,NCBI:10336
H4C10P,NCBI:10337
H3P26,NCBI:10338
H2BC16P,NCBI:10340
H2AC5P,NCBI:10341
TFG,NCBI:10342
PKDREJ,NCBI:10343
CCL26,NCBI:10344
TRDN,NCBI:10345
TRIM22,NCBI:10346
ABCA7,NCBI:10347
ABCA10,NCBI:10349
ABCA9,NCBI:10350
ABCA8,NCBI:10351
WARS2,NCBI:10352
HMGB1P5,NCBI:10354
HMGB1P4,NCBI:10355
HMGB1P3,NCBI:10356
HMGB1P1,NCBI:10357
NPM3,NCBI:10360
NPM2,NCBI:10361
HMG20B,NCBI:10362
HMG20A,NCBI:10363
KLF2,NCBI:10365
MICU1,NCBI:10367
CACNG3,NCBI:10368
CACNG2,NCBI:10369
CITED2,NCBI:10370
SEMA3A,NCBI:10371
TUBA1B,NCBI:10376
IRF9,NCBI:10379
BPNT1,NCBI:10380
TUBB3,NCBI:10381
TUBB4A,NCBI:10382
TUBB4B,NCBI:10383
BTN3A3,NCBI:10384
BTN2A2,NCBI:10385
MHW1,NCBI:10386
SYCP2,NCBI:10388
SCML2,NCBI:10389
CEPT1,NCBI:10390
CORO2B,NCBI:10391
NOD1,NCBI:10392
ANAPC10,NCBI:10393
PRG3,NCBI:10394
DLC1,NCBI:10395
ATP8A1,NCBI:10396
NDRG1,NCBI:10397
MYL9,NCBI:10398
RACK1,NCBI:10399
PEMT,NCBI:10400
PIAS3,NCBI:10401
ST3GAL6,NCBI:10402
NDC80,NCBI:10403
CPQ,NCBI:10404
WFDC2,NCBI:10406
SPAG11B,NCBI:10407
MYCNOS,NCBI:10408
BASP1,NCBI:10409
IFITM3,NCBI:10410
RAPGEF3,NCBI:10411
NSA2,NCBI:10412
YAP1,NCBI:10413
SNAI1P1,NCBI:10415
SPON2,NCBI:10417
SPON1,NCBI:10418
PRMT5,NCBI:10419
TESK2,NCBI:10420
CD2BP2,NCBI:10421
UBAC1,NCBI:10422
CDIPT,NCBI:10423
PGRMC2,NCBI:10424
ARIH2,NCBI:10425
TUBGCP3,NCBI:10426
SEC24B,NCBI:10427
CFDP1,NCBI:10428
TMEM147,NCBI:10430
RBM14,NCBI:10432
LYPLA1,NCBI:10434
CDC42EP2,NCBI:10435
EMG1,NCBI:10436
IFI30,NCBI:10437
C1D,NCBI:10438
OLFM1,NCBI:10439
TIMM17A,NCBI:10440
N4BP2L2,NCBI:10443
ZER1,NCBI:10444
MCRS1,NCBI:10445
LRRN2,NCBI:10446
FAM3C,NCBI:10447
ACAA2,NCBI:10449
PPIE,NCBI:10450
VAV3,NCBI:10451
TOMM40,NCBI:10452
TAB1,NCBI:10454
ECI2,NCBI:10455
HAX1,NCBI:10456
GPNMB,NCBI:10457
BAIAP2,NCBI:10458
MAD2L2,NCBI:10459
TACC3,NCBI:10460
MERTK,NCBI:10461
CLEC10A,NCBI:10462
SLC30A9,NCBI:10463
PIBF1,NCBI:10464
PPIH,NCBI:10465
COG5,NCBI:10466
ZNHIT1,NCBI:10467
FST,NCBI:10468
TIMM44,NCBI:10469
PFDN6,NCBI:10471
ZBTB18,NCBI:10472
HMGN4,NCBI:10473
TADA3,NCBI:10474
TRIM38,NCBI:10475
ATP5PD,NCBI:10476
UBE2E3,NCBI:10477
SLC25A17,NCBI:10478
SLC9A6,NCBI:10479
EIF3M,NCBI:10480
HOXB13,NCBI:10481
NXF1,NCBI:10482
SEC23B,NCBI:10483
SEC23A,NCBI:10484
C1orf61,NCBI:10485
CAP2,NCBI:10486
CAP1,NCBI:10487
CREB3,NCBI:10488
LRRC41,NCBI:10489
VTI1B,NCBI:10490
CRTAP,NCBI:10491
SYNCRIP,NCBI:10492
VAT1,NCBI:10493
STK25,NCBI:10494
ENOX2,NCBI:10495
UNC13B,NCBI:10497
CARM1,NCBI:10498
NCOA2,NCBI:10499
SEMA6C,NCBI:10500
SEMA6B,NCBI:10501
SEMA4F,NCBI:10505
SEMA4D,NCBI:10507
SEMA4B,NCBI:10509
SEMA3C,NCBI:10512
APPBP2,NCBI:10513
MYBBP1A,NCBI:10514
FBLN5,NCBI:10516
FBXW10,NCBI:10517
CIB2,NCBI:10518
CIB1,NCBI:10519
ZNF211,NCBI:10520
DDX17,NCBI:10521
DEAF1,NCBI:10522
CHERP,NCBI:10523
KAT5,NCBI:10524
HYOU1,NCBI:10525
IPO8,NCBI:10526
IPO7,NCBI:10527
NOP56,NCBI:10528
NEBL,NCBI:10529
PITRM1,NCBI:10531
ATG7,NCBI:10533
ZNRD2,NCBI:10534
RNASEH2A,NCBI:10535
P3H3,NCBI:10536
UBD,NCBI:10537
BATF,NCBI:10538
GLRX3,NCBI:10539
DCTN2,NCBI:10540
ANP32B,NCBI:10541
LAMTOR5,NCBI:10542
PROCR,NCBI:10544
PSORS4,NCBI:10547
TM9SF1,NCBI:10548
PRDX4,NCBI:10549
ARL6IP5,NCBI:10550
AGR2,NCBI:10551
ARPC1A,NCBI:10552
HTATIP2,NCBI:10553
AGPAT1,NCBI:10554
AGPAT2,NCBI:10555
RPP30,NCBI:10556
RPP38,NCBI:10557
SPTLC1,NCBI:10558
SLC35A1,NCBI:10559
SLC19A2,NCBI:10560
IFI44,NCBI:10561
OLFM4,NCBI:10562
CXCL13,NCBI:10563
ARFGEF2,NCBI:10564
ARFGEF1,NCBI:10565
AKAP3,NCBI:10566
RABAC1,NCBI:10567
SLC34A2,NCBI:10568
SLU7,NCBI:10569
DPYSL4,NCBI:10570
SIVA1,NCBI:10572
MRPL28,NCBI:10573
CCT7,NCBI:10574
CCT4,NCBI:10575
CCT2,NCBI:10576
NPC2,NCBI:10577
GNLY,NCBI:10578
TACC2,NCBI:10579
SORBS1,NCBI:10580
IFITM2,NCBI:10581
COLEC10,NCBI:10584
POMT1,NCBI:10585
MAB21L2,NCBI:10586
TXNRD2,NCBI:10587
MTHFS,NCBI:10588
DRAP1,NCBI:10589
SCGN,NCBI:10590
DNPH1,NCBI:10591
SMC2,NCBI:10592
PRPF8,NCBI:10594
ERN2,NCBI:10595
TRAPPC2B,NCBI:10597
AHSA1,NCBI:10598
SLCO1B1,NCBI:10599
USP16,NCBI:10600
CDC42EP3,NCBI:10602
SH2B2,NCBI:10603
PAIP1,NCBI:10605
PAICS,NCBI:10606
TBL3,NCBI:10607
MXD4,NCBI:10608
P3H4,NCBI:10609
ST6GALNAC2,NCBI:10610
PDLIM5,NCBI:10611
TRIM3,NCBI:10612
ERLIN1,NCBI:10613
HEXIM1,NCBI:10614
SPAG5,NCBI:10615
RBCK1,NCBI:10616
STAMBP,NCBI:10617
TGOLN2,NCBI:10618
ARID3B,NCBI:10620
POLR3F,NCBI:10621
POLR3G,NCBI:10622
POLR3C,NCBI:10623
IVNS1ABP,NCBI:10625
TRIM16,NCBI:10626
MYL12A,NCBI:10627
TXNIP,NCBI:10628
TAF6L,NCBI:10629
PDPN,NCBI:10630
POSTN,NCBI:10631
ATP5MG,NCBI:10632
RASL10A,NCBI:10633
GAS2L1,NCBI:10634
RAD51AP1,NCBI:10635
RGS14,NCBI:10636
LEFTY1,NCBI:10637
HHCM,NCBI:10639
EXOC5,NCBI:10640
NPRL2,NCBI:10641
IGF2BP1,NCBI:10642
IGF2BP3,NCBI:10643
IGF2BP2,NCBI:10644
CAMKK2,NCBI:10645
SCGB1D2,NCBI:10647
SCGB1D1,NCBI:10648
PRELID3A,NCBI:10650
MTX2,NCBI:10651
YKT6,NCBI:10652
SPINT2,NCBI:10653
PMVK,NCBI:10654
DMRT2,NCBI:10655
KHDRBS3,NCBI:10656
KHDRBS1,NCBI:10657
CELF1,NCBI:10658
CELF2,NCBI:10659
LBX1,NCBI:10660
KLF1,NCBI:10661
CXCR6,NCBI:10663
CTCF,NCBI:10664
TSBP1,NCBI:10665
CD226,NCBI:10666
FARS2,NCBI:10667
CGRRF1,NCBI:10668
CGREF1,NCBI:10669
RRAGA,NCBI:10670
DCTN6,NCBI:10671
GNA13,NCBI:10672
TNFSF13B,NCBI:10673
DURS1,NCBI:10674
CSPG5,NCBI:10675
AVIL,NCBI:10677
B3GNT2,NCBI:10678
GNB5,NCBI:10681
EBP,NCBI:10682
DLL3,NCBI:10683
CLDN16,NCBI:10686
PNMA2,NCBI:10687
CRSP5,NCBI:10688
FUT9,NCBI:10690
GMEB1,NCBI:10691
RRH,NCBI:10692
CCT6B,NCBI:10693
CCT8,NCBI:10694
CNPY3,NCBI:10695
CORIN,NCBI:10699
FAM189B,NCBI:10712
USP39,NCBI:10713
POLD3,NCBI:10714
CERS1,NCBI:10715
TBR1,NCBI:10716
AP4B1,NCBI:10717
NRG3,NCBI:10718
UGT2B11,NCBI:10720
POLQ,NCBI:10721
SLC12A7,NCBI:10723
OGA,NCBI:10724
NFAT5,NCBI:10725
NUDC,NCBI:10726
PTGES3,NCBI:10728
YME1L1,NCBI:10730
TCFL5,NCBI:10732
PLK4,NCBI:10733
STAG3,NCBI:10734
STAG2,NCBI:10735
SIX2,NCBI:10736
RFPL3S,NCBI:10737
RFPL3,NCBI:10738
RFPL2,NCBI:10739
RFPL1S,NCBI:10740
RBBP9,NCBI:10741
RAI2,NCBI:10742
RAI1,NCBI:10743
PTTG2,NCBI:10744
PHTF1,NCBI:10745
MAP3K2,NCBI:10746
MASP2,NCBI:10747
KLRA1P,NCBI:10748
KIF1C,NCBI:10749
GRAP,NCBI:10750
OFD1P18Y,NCBI:10751
CHL1,NCBI:10752
CAPN9,NCBI:10753
GIPC1,NCBI:10755
TRAF3IP2,NCBI:10758
PLAC1,NCBI:10761
NUP50,NCBI:10762
NES,NCBI:10763
KDM5B,NCBI:10765
TOB2,NCBI:10766
HBS1L,NCBI:10767
AHCYL1,NCBI:10768
PLK2,NCBI:10769
ZMYND11,NCBI:10771
SRSF10,NCBI:10772
ZBTB6,NCBI:10773
DHS,NCBI:10774
POP4,NCBI:10775
ARPP19,NCBI:10776
ARPP21,NCBI:10777
ZNF271P,NCBI:10778
ZNF234,NCBI:10780
ZNF266,NCBI:10781
ZNF274,NCBI:10782
NEK6,NCBI:10783
WDR4,NCBI:10785
SLC17A3,NCBI:10786
NCKAP1,NCBI:10787
IQGAP2,NCBI:10788
NUDCP2,NCBI:10789
NUDCP1,NCBI:10790
VAMP5,NCBI:10791
ZNF273,NCBI:10793
ZNF460,NCBI:10794
ZNF268,NCBI:10795
MTHFD2,NCBI:10797
OR5I1,NCBI:10798
RPP40,NCBI:10799
CYSLTR1,NCBI:10800
SEPTIN9,NCBI:10801
SEC24A,NCBI:10802
CCR9,NCBI:10803
GJB6,NCBI:10804
SDCCAG8,NCBI:10806
ENTR1,NCBI:10807
HSPH1,NCBI:10808
STARD10,NCBI:10809
WASF3,NCBI:10810
NOXA1,NCBI:10811
UTP14A,NCBI:10813
CPLX2,NCBI:10814
CPLX1,NCBI:10815
SPINT3,NCBI:10816
FRS3,NCBI:10817
FRS2,NCBI:10818
OR7E14P,NCBI:10819
OR7E13P,NCBI:10820
OR7E12P,NCBI:10821
OR7E11P,NCBI:10822
OR7E10P,NCBI:10823
DIAPH2-AS1,NCBI:10824
NEU3,NCBI:10825
FAXDC2,NCBI:10826
FAM114A2,NCBI:10827
NPM1P19,NCBI:10828
NPM1P18,NCBI:10829
NPM1P17,NCBI:10830
NPM1P7,NCBI:10831
NPM1P14,NCBI:10833
NPM1P13,NCBI:10834
NPM1P12,NCBI:10835
NPM1P11,NCBI:10836
NPM1P10,NCBI:10837
ZNF275,NCBI:10838
ALDH1L1,NCBI:10840
FTCD,NCBI:10841
PPP1R17,NCBI:10842
TUBGCP2,NCBI:10844
CLPX,NCBI:10845
PDE10A,NCBI:10846
SRCAP,NCBI:10847
PPP1R13L,NCBI:10848
CD3EAP,NCBI:10849
CCL27,NCBI:10850
HPSE,NCBI:10855
RUVBL2,NCBI:10856
PGRMC1,NCBI:10857
CYP46A1,NCBI:10858
LILRB1,NCBI:10859
SLC26A1,NCBI:10861
ADAM28,NCBI:10863
SLC22A7,NCBI:10864
ARID5A,NCBI:10865
HCP5,NCBI:10866
TSPAN9,NCBI:10867
USP20,NCBI:10868
USP19,NCBI:10869
HCST,NCBI:10870
CD300C,NCBI:10871
ME3,NCBI:10873
NMU,NCBI:10874
FGL2,NCBI:10875
EDDM3A,NCBI:10876
CFHR4,NCBI:10877
CFHR3,NCBI:10878
SMR3B,NCBI:10879
ACTL7B,NCBI:10880
ACTL7A,NCBI:10881
C1QL1,NCBI:10882
MRPS30,NCBI:10884
WDR3,NCBI:10885
NPFFR2,NCBI:10886
PROKR1,NCBI:10887
GPR83,NCBI:10888
RAB10,NCBI:10890
PPARGC1A,NCBI:10891
MALT1,NCBI:10892
MMP24,NCBI:10893
LYVE1,NCBI:10894
PPBPP2,NCBI:10895
YIF1A,NCBI:10897
CPSF4,NCBI:10898
JTB,NCBI:10899
RUNDC3A,NCBI:10900
DHRS4,NCBI:10901
BRD8,NCBI:10902
MTMR11,NCBI:10903
BLCAP,NCBI:10904
MAN1A2,NCBI:10905
TRAFD1,NCBI:10906
TXNL4A,NCBI:10907
PNPLA6,NCBI:10908
SUGT1,NCBI:10910
UTS2,NCBI:10911
GADD45G,NCBI:10912
EDAR,NCBI:10913
PAPOLA,NCBI:10914
TCERG1,NCBI:10915
MAGED2,NCBI:10916
BTNL3,NCBI:10917
EHMT2,NCBI:10919
COPS8,NCBI:10920
RNPS1,NCBI:10921
FASTK,NCBI:10922
SUB1,NCBI:10923
SMPDL3A,NCBI:10924
DBF4,NCBI:10926
SPIN1,NCBI:10927
RALBP1,NCBI:10928
SRSF8,NCBI:10929
APOBEC2,NCBI:10930
MORF4L1,NCBI:10933
MORF4,NCBI:10934
PRDX3,NCBI:10935
GPR75,NCBI:10936
EHD1,NCBI:10938
AFG3L2,NCBI:10939
POP1,NCBI:10940
UGT2A1,NCBI:10941
PRSS21,NCBI:10942
MSL3,NCBI:10943
C11orf58,NCBI:10944
KDELR1,NCBI:10945
SF3A3,NCBI:10946
AP3M2,NCBI:10947
STARD3,NCBI:10948
HNRNPA0,NCBI:10949
BTG3,NCBI:10950
CBX1,NCBI:10951
SEC61B,NCBI:10952
TOMM34,NCBI:10953
PDIA5,NCBI:10954
SERINC3,NCBI:10955
OS9,NCBI:10956
PNRC1,NCBI:10957
TMED2,NCBI:10959
LMAN2,NCBI:10960
ERP29,NCBI:10961
MLLT11,NCBI:10962
STIP1,NCBI:10963
IFI44L,NCBI:10964
ACOT2,NCBI:10965
RAB40B,NCBI:10966
EBNA1BP2,NCBI:10969
CKAP4,NCBI:10970
YWHAQ,NCBI:10971
TMED10,NCBI:10972
ASCC3,NCBI:10973
ADIRF,NCBI:10974
UQCR11,NCBI:10975
CLP1,NCBI:10978
FERMT2,NCBI:10979
COPS6,NCBI:10980
RAB32,NCBI:10981
MAPRE2,NCBI:10982
CCNI,NCBI:10983
KCNQ1OT1,NCBI:10984
GCN1,NCBI:10985
IGAD1,NCBI:10986
COPS5,NCBI:10987
METAP2,NCBI:10988
IMMT,NCBI:10989
